1	Other
2	Other
3	Other
4	Other
5	Other
6	Other
7	Other
8	AOL
9	AOL
10	Microsoft
11	Microsoft
155	Microsoft
12	Microsoft
13	Microsoft
14	Microsoft
15	Microsoft
16	Microsoft
17	Microsoft
18	Microsoft
19	Microsoft
20	Microsoft
21	Microsoft
205	Microsoft
23	Microsoft
24	Microsoft
25	Microsoft
26	Microsoft
27	Other
28	Other
29	Other
30	Other
31	Other
32	Other
33	Opera
34	Opera
35	Opera
36	Other
37	Other
38	Other
39	Other
40	Other
41	Other
42	Other
43	Other
44	Other
45	Other
46	Other
47	Other
139	Other
48	Other
49	Other
50	Other
51	Other
52	Other
53	Other
54	Other
55	Other
56	Other
57	Other
58	Other
59	Other
60	Other
61	Other
62	Other
63	Other
64	Other
65	Other
66	Other
67	Other
68	Other
69	Other
70	Other
71	Other
72	Other
73	Other
74	Other
75	Other
76	Other
77	Other
78	Other
79	Other
80	Other
81	Other
82	Other
83	Other
84	Other
85	Other
86	Other
87	Other
88	Other
89	Other
90	Other
91	Other
92	Other
93	Other
94	Other
95	Other
96	Other
97	Other
98	Other
99	Other
100	Other
101	Other
102	Other
103	Other
104	Other
105	Other
106	Other
202	Netscape
201	Netscape
200	Netscape
159	Netscape
158	Netscape
157	Netscape
107	Netscape
108	Netscape
109	Netscape
156	Netscape
110	Netscape
111	Netscape
112	Netscape
113	Netscape
114	Netscape
115	Netscape
116	Netscape
117	Netscape
118	Netscape
119	Netscape
120	Netscape
121	Netscape
122	Netscape
123	Netscape
124	Netscape
125	Netscape
126	Netscape
127	Netscape
128	Netscape
129	Netscape
130	Netscape
131	Netscape
132	Netscape
133	Netscape
134	Netscape
135	Netscape
136	Netscape
206	Microsoft
138	Other
142	Other
144	Other
145	Other
146	Other
147	Other
149	Other
150	Other
152	Other
153	Other
154	Other
203	Netscape
204	Netscape
207	Microsoft
208	Opera
209	Opera
210	Opera
211	Other
212	Other
213	Other
214	Other
215	Other
216	Other
217	Other
218	Other
219	Other
220	Other
221	Other
222	Other
223	Other
224	Other
225	Other
226	Other
227	Other
228	Other
229	Other
230	Other
231	Opera
233	Other
234	AOL
235	AOL
236	AOL
237	AOL
238	AOL
239	AOL
240	Other
241	Netscape
242	Netscape
243	Microsoft
244	Microsoft
245	Microsoft
246	Microsoft
247	Microsoft
248	Microsoft
249	Microsoft
250	Other
262	Netscape
251	Other
252	Netscape
253	Opera
254	Opera
255	Other
256	Other
257	Other
258	AOL
259	AOL
260	Netscape
261	Microsoft
263	Netscape
264	Netscape
265	Opera
266	Other
267	Other
268	AOL
269	AOL
270	AOL
271	AOL
272	Microsoft
273	Microsoft
274	Other
275	Other
276	Other
277	Other
278	Other
279	Other
280	Microsoft
281	Opera
282	Other
283	Other
284	Other
285	Other
286	Other
287	Other
288	Other
289	Other
290	Other
291	Other
292	Microsoft
293	Netscape
294	Netscape
295	Netscape
296	Netscape
297	Netscape
298	Netscape
299	Other
300	Other
301	Other
302	Netscape
303	Netscape
304	Netscape
305	Netscape
306	Netscape
307	Netscape
308	Netscape
309	Netscape
310	Microsoft
311	Other
312	Other
